W_TS,W_TP,W_PR,W_HU,W_WS,W_WD,W_IC,P_AQIUS,P_MAINUS,P_AQICN,P_MAINCN,WAKTU
2017-03-23T08:00:00.000Z,27,1007,88,2,160,50d,94,p2,46,p2,3/23/2017 15:27:47.965729
2017-03-23T08:00:00.000Z,27,1007,88,2,160,50d,94,p2,46,p2,3/23/2017 15:32:48.411294
2017-03-23T08:00:00.000Z,27,1007,88,2,160,50d,94,p2,46,p2,3/23/2017 15:37:48.711178
2017-03-23T08:00:00.000Z,27,1007,88,2,160,50d,94,p2,46,p2,3/23/2017 15:22:47.647176
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 15:07:46.491504
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 15:17:47.412262
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 15:12:47.087966
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:27:43.401881
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:22:42.661407
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 15:02:46.262136
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:57:45.968444
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:52:45.730973
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:37:44.507162
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:32:44.248250
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:47:45.424659
2017-03-23T07:00:00.000Z,26,1008,94,1,280,10d,122,p2,61,p2,3/23/2017 14:42:45.164614
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:27:37.829679
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 14:02:40.440253
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:42:39.153390
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:47:39.385353
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:22:37.583977
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:37:38.836423
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:32:38.600148
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 14:17:42.347210
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 14:12:42.112356
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:57:40.119459
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 13:52:39.705856
2017-03-23T06:00:00.000Z,26,1009,94,2,334,10d,118,p2,59,p2,3/23/2017 14:07:40.687696
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:42:35.323057
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:47:35.560070
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:52:35.891184
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:57:36.132805
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 13:02:36.435966
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:37:35.018716
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 13:12:36.995744
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 13:17:37.258243
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:27:34.151894
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:32:34.779327
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 12:22:33.893636
2017-03-23T05:00:00.000Z,25,1010,94,1,120,10d,79,p2,36,p2,3/23/2017 13:07:36.681890
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:57:32.463998
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:52:32.229561
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:37:31.369012
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 12:02:32.768611
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:47:31.922882
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:42:31.676672
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 11:32:31.009518
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 12:17:33.579141
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 12:07:33.025293
2017-03-23T04:00:00.000Z,25,1012,94,2,40,10d,86,p2,41,p2,3/23/2017 12:12:33.332280
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 06:09:15.304562
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 06:04:15.065974
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:24:05.432161
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:29:05.670565
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:34:05.964465
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:39:06.418798
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:44:06.745028
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:49:07.185052
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:54:07.479757
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 03:59:07.728350
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:04:08.032873
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:09:08.274057
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:14:08.578428
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:19:08.822325
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:24:09.134028
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:29:09.367561
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:34:09.662717
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:39:10.115536
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:44:10.418239
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:49:10.658221
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:54:10.961831
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 04:59:11.221167
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:04:11.561966
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:09:11.798217
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:14:12.112902
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:19:12.361686
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:24:12.669866
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:29:12.911365
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:34:13.215423
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:39:13.661528
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:44:13.971460
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:49:14.213625
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:54:14.522454
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 05:59:14.759283
2017-03-22T20:00:00.000Z,26,1009,94,3,220,11n,113,p2,57,p2,3/23/2017 06:14:15.624943
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 03:14:04.905444
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 03:09:04.589292
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 03:04:04.356050
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:59:04.043168
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:54:03.802007
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 03:19:05.142527
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:44:03.238410
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:39:02.941399
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:34:02.469201
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:29:02.147004
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:24:01.911757
2017-03-22T19:00:00.000Z,26,1009,100,2,120,10n,108,p2,54,p2,3/23/2017 02:49:03.497625
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 02:19:01.613825
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 02:14:01.378334
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 02:09:01.058963
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 02:04:00.821505
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:59:00.511859
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:54:00.267110
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:48:59.943326
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:43:59.706341
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:38:59.399231
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:33:58.943893
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:23:58.393342
2017-03-22T18:00:00.000Z,26,1009,94,2,,10n,151,p2,76,p2,3/23/2017 01:28:58.631477
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 01:18:58.094150
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:23:53.512461
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:28:53.748700
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:33:54.220858
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:38:54.679965
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:43:54.975520
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:48:55.683450
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:53:55.981358
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 00:58:56.219126
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 01:03:57.303149
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 01:08:57.536110
2017-03-22T17:00:00.000Z,27,1010,100,1,160,11n,152,p2,78,p2,3/23/2017 01:13:57.856062
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:28:48.503773
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:23:48.270304
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/23/2017 00:08:51.981655
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/23/2017 00:13:52.315905
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:33:49.524368
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/23/2017 00:03:51.752701
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/23/2017 00:18:53.199680
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:43:50.303454
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:48:50.817059
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:53:51.124392
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:58:51.355378
2017-03-22T16:00:00.000Z,28,1010,94,1,180,03n,113,p2,57,p2,3/22/2017 23:38:50.010895
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 23:18:47.964589
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 23:13:47.421903
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 23:08:47.134739
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 23:03:46.847850
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:53:46.023426
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:48:45.736359
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:43:45.390365
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:38:45.102708
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:33:44.512224
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:28:44.051635
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:23:43.760660
2017-03-22T15:00:00.000Z,28,1010,88,0,,50n,66,p2,28,p2,3/22/2017 22:58:46.313487
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 22:13:43.162367
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 22:08:42.872016
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 22:03:42.557219
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 21:58:42.206728
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 22:18:43.469518
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 21:48:41.618996
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 21:43:41.129271
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 21:38:40.834743
2017-03-22T14:00:00.000Z,28,1010,88,1,100,50n,68,p2,29,p2,3/22/2017 21:53:41.908359
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 14:32:44.523257
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 14:37:44.786496
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 16:48:09.222128
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 16:53:09.669020
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:43:03.727883
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:48:04.258177
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:53:05.147503
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:58:05.450031
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 16:03:06.020814
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 17:08:11.304024
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 14:27:44.177867
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:02:52.709810
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:07:59.271073
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:12:59.513113
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:17:59.833734
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 15:23:00.080186
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 14:52:45.928553
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 14:57:52.051268
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 16:18:07.153520
2017-03-22T07:00:00.000Z,30,1008,70,3,280,03d,33,p2,11,p2,3/22/2017 16:28:07.965035
